sentence_id,sentence,paragraph,document
9,They received me with a “Hurrah!” that went to my       heart.,False,data/books/speeches-mark-twain.html
10,"They are the men that build civilization, and without them no       civilization can be built.",False,data/books/speeches-mark-twain.html
11,"So I came first to the authors and creators of       civilization, and I blessedly end this happy meeting with the Savages who       destroy it.",False,data/books/speeches-mark-twain.html
0,It is hard work to make a speech when you have listened to compliments       from the powers in authority.,True,data/books/speeches-mark-twain.html
1,A compliment is a hard text to preach to.,False,data/books/speeches-mark-twain.html
2,"When the chairman introduces me as a person of merit, and when he says       pleasant things about me, I always feel like answering simply that what he       says is true; that it is all right; that, as far as I am concerned, the       things he said can stand as they are.",False,data/books/speeches-mark-twain.html
3,"But you always have to say       something, and that is what frightens me.",False,data/books/speeches-mark-twain.html
0,"I remember out in Sydney once having to respond to some complimentary       toast, and my one desire was to turn in my tracks like any other worm—and       run, for it.",True,data/books/speeches-mark-twain.html
1,I was remembering that occasion at a later date when I had to       introduce a speaker.,False,data/books/speeches-mark-twain.html
2,"Hoping, then, to spur his speech by putting him, in       joke, on the defensive, I accused him in my introduction of everything I       thought it impossible for him to have committed.",False,data/books/speeches-mark-twain.html
3,When I finished there was       an awful calm.,False,data/books/speeches-mark-twain.html
4,I had been telling his life history by mistake.,False,data/books/speeches-mark-twain.html
0,One must keep up one’s character.,True,data/books/speeches-mark-twain.html
1,"Earn a character first if you can, and       if you can’t, then assume one.",False,data/books/speeches-mark-twain.html
2,From the code of morals I have been       following and revising and revising for seventy-two years I remember one       detail.,False,data/books/speeches-mark-twain.html
3,All my life I have been honest—comparatively honest.,False,data/books/speeches-mark-twain.html
4,I could       never use money I had not made honestly—I could only lend it.,False,data/books/speeches-mark-twain.html
0,"Last spring I met General Miles again, and he commented on the fact that       we had known each other thirty years.",True,data/books/speeches-mark-twain.html
1,"He said it was strange that we had       not met years before, when we had both been in Washington.",False,data/books/speeches-mark-twain.html
2,"At that point I       changed the subject, and I changed it with art.",False,data/books/speeches-mark-twain.html
3,But the facts are these:,False,data/books/speeches-mark-twain.html
0,"I was then under contract for my Innocents Abroad, but did not have a cent       to live on while I wrote it.",True,data/books/speeches-mark-twain.html
1,So I went to Washington to do a little       journalism.,False,data/books/speeches-mark-twain.html
2,"There I met an equally poor friend, William Davidson, who had       not a single vice, unless you call it a vice in a Scot to love Scotch.",False,data/books/speeches-mark-twain.html
3,"Together we devised the first and original newspaper syndicate, selling       two letters a week to twelve newspapers and getting $1 a letter.",False,data/books/speeches-mark-twain.html
4,That $24       a week would have been enough for us—if we had not had to support       the jug.,False,data/books/speeches-mark-twain.html
0,But there was a day when we felt that we must have $3 right away—$3       at once.,True,data/books/speeches-mark-twain.html
1,That was how I met the General.,False,data/books/speeches-mark-twain.html
2,"It doesn’t matter now what we       wanted so much money at one time for, but that Scot and I did occasionally       want it.",False,data/books/speeches-mark-twain.html
3,The Scot sent me out one day to get it.,False,data/books/speeches-mark-twain.html
4,"He had a great belief in       Providence, that Scottish friend of mine.",False,data/books/speeches-mark-twain.html
5,He said: “The Lord will       provide.”,False,data/books/speeches-mark-twain.html
0,"I had given up trying to find the money lying about, and was in a hotel       lobby in despair, when I saw a beautiful unfriended dog.",True,data/books/speeches-mark-twain.html
1,"The dog saw me,       too, and at once we became acquainted.",False,data/books/speeches-mark-twain.html
